CustomerID,Total_Revenue,Average_Order_Value,Total_Orders,Total_Products,Total_Items,Active_days
14629,955.26,6.3684,2,133,378,43
14631,1006.98,24.56048780487805,3,38,622,248
14632,114.56,14.32,1,8,96,0
14633,344.90000000000003,17.245,1,20,96,0
14636,609.85,21.780357142857145,2,27,241,232
14638,443.6,27.725,1,16,166,0
14639,2984.49,17.351686046511627,6,140,1431,309
14640,2107.38,20.070285714285717,6,87,880,203
14641,110.46,15.78,1,7,90,0
14642,96.12,48.06,1,2,76,0
14643,693.8100000000001,22.380967741935486,2,29,815,187
14644,830.76,31.95230769230769,2,26,258,230
14645,597.09,19.903000000000002,2,28,381,118
14646,280206.02,134.97399807321773,73,718,196915,353
14647,236.04000000000002,8.430000000000001,1,24,91,0
14649,1402.59,7.5408064516129025,4,149,1004,207
14651,653.75,6.4727722772277225,2,95,343,143
14652,114.18,3.937241379310345,1,29,53,0
14653,1926.65,8.233547008547008,7,156,945,337
14655,1932.23,39.43326530612245,4,35,1089,214
14656,291.05,3.638125,2,73,120,114
14657,848.22,6.7319047619047625,4,103,466,308
14658,247.15,8.522413793103448,2,28,47,111
14659,2529.93,9.999723320158102,9,152,1195,306
14660,285.74,9.524666666666667,2,24,228,14
14661,107.95,26.9875,1,4,35,0
14662,741.37,4.722101910828026,4,143,578,287
14664,636.24,6.492244897959184,2,78,465,13
14665,1835.7,20.39666666666667,5,63,740,250
14666,195.25,13.946428571428571,1,14,161,0
14667,9175.04,16.18172839506173,25,356,5319,357
14669,1259.24,7.58578313253012,3,158,770,90
14670,392.86,3.1939837398373987,2,107,326,0
14672,765.5500000000001,12.55,2,58,454,101
14673,1736.4,23.464864864864865,5,39,1004,364
14675,596.36,6.148041237113402,1,93,336,0
14676,2548.2400000000002,60.672380952380955,6,29,2500,251
14680,28754.11,111.45003875968993,16,78,13476,346
14681,498.95,71.27857142857142,3,6,76,140
14682,52.0,26.0,2,1,80,13
14684,1201.51,3.080794871794872,5,230,821,336
14687,628.38,41.892,1,15,470,0
14688,5579.1,17.219444444444445,21,151,3584,366
14689,112.80000000000001,8.676923076923078,1,13,76,0
14690,355.05,7.3968750000000005,2,40,167,107
14691,2114.33,29.779295774647885,5,52,707,182
14692,591.55,8.699264705882353,4,54,265,185
14693,172.9,21.6125,1,8,34,0
14696,2078.95,15.991923076923076,7,117,1630,368
14697,188.61,8.57318181818182,2,22,181,0
14698,1217.27,6.0863499999999995,5,148,602,49
14699,109.13000000000001,13.641250000000001,1,8,77,0
14700,2195.1,19.599107142857143,3,80,1314,206
14701,2526.09,7.725045871559633,9,269,921,305
14702,3251.79,9.508157894736842,17,197,1439,364
14703,318.17,14.462272727272728,1,22,183,0
14704,1493.96,3.8014249363867685,9,288,1043,168
14705,179.0,179.0,1,1,100,0
14708,1126.3700000000001,40.227500000000006,3,25,621,365
14709,4921.04,25.10734693877551,13,72,2484,343
14710,599.48,4.4079411764705885,4,124,375,45
14711,2839.62,8.230782608695652,11,222,966,252
14712,917.07,36.6828,3,21,315,82
14713,2662.2,7.876331360946745,11,148,1613,355
14714,160.19,16.019,1,10,229,0
14715,867.38,12.21661971830986,4,60,521,306
14716,307.51,6.029607843137255,2,45,495,105
14719,1581.84,6.731234042553191,5,177,1025,247
14720,663.81,17.94081081081081,3,34,219,120
14722,180.42,6.4435714285714285,1,28,118,0
14723,1122.36,4.333436293436293,6,193,673,361
14725,655.58,13.948510638297874,1,45,588,0
14727,268.58,26.857999999999997,1,10,62,0
14729,313.49,4.415352112676056,1,69,197,0
14730,1897.57,4.107294372294372,8,317,1078,275
14731,380.02,8.444888888888888,3,38,256,165
14732,2702.4900000000002,18.384285714285717,8,105,1405,330
14733,9585.91,47.455,12,103,3764,351
14735,6065.6900000000005,31.266443298969076,32,104,2264,354
14737,1164.55,68.50294117647059,3,15,345,349
14738,1314.45,24.34166666666667,7,39,601,273
14739,3902.28,65.038,7,47,3820,363
14740,1448.21,16.272022471910113,3,85,735,86
14741,1400.34,23.73457627118644,6,35,841,361
14744,1099.98,42.30692307692308,7,21,627,350
14745,1220.26,17.684927536231886,5,46,1038,172
14747,328.2,18.233333333333334,1,18,84,0
14748,1415.75,15.907303370786517,5,87,1223,339
14752,389.64,77.928,1,5,260,0
14753,563.15,18.771666666666665,1,30,211,0
14754,638.05,15.562195121951218,2,38,486,250
14755,5010.28,21.320340425531914,11,129,2219,324
14756,738.96,19.446315789473687,1,38,416,0
14757,420.5,22.13157894736842,1,19,160,0
14758,1484.06,20.90225352112676,4,54,419,114
14759,1625.97,15.940882352941177,3,92,569,228
14760,89.2,17.84,1,5,40,0
14761,255.9,23.263636363636365,2,11,118,276
14762,300.52,14.310476190476189,1,21,341,0
14764,278.3,46.38333333333333,1,6,190,0
14765,254.11,6.515641025641026,3,38,135,147
14766,2473.37,18.321259259259257,6,112,1349,358
14768,192.60000000000002,38.52,2,4,52,109
14769,10416.98,9.808832391713747,8,724,7239,354
14770,876.42,16.854230769230767,2,49,490,90
14772,139.26,15.473333333333333,1,9,82,0
14775,1011.9,16.865,3,57,1174,313
14776,2538.2999999999997,21.694871794871794,11,44,3134,261
14778,730.86,20.881714285714285,2,34,306,181
14779,386.15,9.418292682926829,3,39,84,43
14780,447.68,16.58074074074074,2,26,310,24
14782,200.10000000000002,33.35,1,6,114,0
14784,289.99,19.332666666666668,2,15,237,297
14785,77.4,25.8,2,2,84,4
14788,679.44,22.648000000000003,2,26,421,19
14789,197.64,32.94,1,6,116,0
14790,745.06,16.19695652173913,4,30,699,236
14792,6.2,3.1,1,2,2,0
14793,228.99,16.356428571428573,1,14,91,0
14794,1319.91,16.498875,7,68,673,331
14795,131.45000000000002,21.908333333333335,1,6,17,0
14796,7975.49,7.045485865724381,17,408,5995,365
14798,173.74,14.478333333333333,3,11,150,257
14799,157.7,12.13076923076923,1,13,146,0
14800,4331.79,11.310156657963446,12,248,3644,322
14801,189.34,3.3217543859649123,1,56,173,0
14803,845.5500000000001,19.217045454545456,3,35,370,130
14804,353.27,29.439166666666665,1,12,121,0
14805,546.4,11.878260869565217,4,30,114,298
14806,193.39000000000001,17.580909090909092,1,11,330,0
14808,2718.6,11.768831168831168,8,176,2120,132
14810,2085.33,8.209960629921259,11,109,1015,328
14813,152.88,5.2717241379310344,2,25,66,0
14815,778.5,14.68867924528302,2,53,744,31
14816,271.85,67.9625,1,4,5,0
14817,1110.34,17.624444444444443,2,52,655,76
14818,657.8,13.704166666666666,3,41,324,179
14819,272.07,20.928461538461537,2,13,109,127
14820,507.29,17.492758620689656,4,24,253,152
14821,48.800000000000004,24.400000000000002,1,2,20,0
14823,321.43,4.591857142857143,3,56,88,14
14824,1127.71,38.88655172413793,4,19,525,81
14825,2221.01,18.50841666666667,12,83,989,364
14828,2139.76,125.86823529411765,3,17,2172,140
14829,697.55,16.60833333333333,4,39,452,343
14830,188.88,4.843076923076923,1,39,164,0
14834,1720.3,25.676119402985073,6,43,734,222
14836,102.44999999999999,17.075,3,5,45,20
14837,1649.5,15.273148148148149,4,96,1436,111
14840,62.85,15.7125,1,4,31,0
14841,3295.76,23.88231884057971,6,104,1778,305
14842,2824.69,19.480620689655172,4,129,1166,264
14844,3189.81,24.537,4,87,1833,177
14847,309.4,23.799999999999997,1,13,120,0
14849,7930.54,20.439536082474227,25,163,5694,351
14850,325.75,15.511904761904763,1,21,293,0
14851,511.35,18.2625,2,28,325,232
14852,2836.69,19.83699300699301,6,96,1747,193
14853,475.8,52.86666666666667,2,8,82,187
14854,2740.03,21.746269841269843,7,110,1820,196
14855,645.65,32.2825,2,13,267,15
14856,1290.53,19.854307692307692,3,65,711,20
14857,1173.12,19.552,2,58,464,88
14859,1353.74,23.340344827586208,4,48,671,191
14860,170.32,15.483636363636363,1,11,232,0
14861,125.79,20.965,1,6,117,0
14862,841.2,17.525000000000002,2,47,772,122
14863,266.76,24.25090909090909,1,11,132,0
14865,52.2,13.05,2,4,108,364
14866,14389.9,145.35252525252525,12,30,6752,355
14867,710.28,19.73,3,31,328,150
14868,2953.59,20.511041666666667,8,97,1405,230
14869,721.45,10.306428571428572,2,66,549,94
14870,327.25,25.173076923076923,1,13,119,0
14871,501.28000000000003,5.390107526881721,4,69,179,357
14873,519.68,18.56,1,28,168,0
14875,1465.32,31.17702127659574,2,46,558,155
14878,1476.09,12.099098360655738,9,63,799,345
14880,690.59,15.012826086956522,3,45,365,211
14881,255.4,15.023529411764706,1,17,316,0
14882,589.7,53.60909090909092,2,6,158,7
14883,761.59,14.369622641509434,6,40,790,193
14885,765.3199999999999,51.02133333333333,1,15,724,0
14886,364.8,20.266666666666666,1,18,160,0
14887,1862.0,310.3333333333333,1,6,1100,0
14888,369.2,18.46,1,20,184,0
14889,135.9,13.59,1,10,90,0
14890,125.65,17.95,1,7,51,0
14891,554.38,16.79939393939394,2,30,505,39
14893,1237.8500000000001,16.956849315068496,2,72,799,2
14894,655.75,28.51086956521739,1,23,265,0
14895,11138.710000000001,22.366887550200804,20,281,4851,282
14896,468.77000000000004,10.901627906976746,2,43,279,160
14897,1366.38,24.84327272727273,4,43,468,289
14898,1269.31,11.645045871559633,6,87,1001,347
14901,1421.29,14.805104166666666,9,73,661,361
14902,332.66,16.633000000000003,1,20,218,0
14903,2795.33,7.986657142857142,5,229,1531,257
14904,1025.44,14.86144927536232,2,66,1985,23
14905,616.15,36.24411764705882,2,14,287,76
14907,3501.1,21.21878787878788,7,126,1691,364
14908,277.8,30.866666666666667,1,9,132,0
14910,434.35,14.478333333333333,4,25,238,51
14911,143711.17,25.345885361552032,201,1816,80240,372
14912,867.85,32.14259259259259,2,22,971,229
14913,1227.43,14.108390804597702,4,75,1743,323
14915,307.48,25.623333333333335,2,12,112,186
14916,1268.98,16.48025974025974,4,71,1136,253
14918,1610.15,35.781111111111116,2,39,675,38
14920,977.77,17.153859649122808,2,57,509,0
14921,1316.07,16.872692307692308,2,78,953,171
14923,749.1,17.025000000000002,1,44,418,0
14924,310.05,31.005000000000003,1,10,64,0
14929,223.88,20.35272727272727,1,11,136,0
14930,2362.96,18.605984251968504,3,116,1160,165
14931,1257.68,30.675121951219513,5,30,417,236
14932,363.53,21.384117647058822,1,17,80,0
14934,1890.94,21.734942528735633,2,68,1042,200
14935,1784.71,178.471,1,10,935,0
14936,8137.0199999999995,22.354450549450547,8,213,4085,241
14937,1621.88,47.70235294117647,3,33,484,73
14944,5900.25,34.707352941176474,12,101,2815,266
14946,100.9,33.63333333333333,1,3,22,0
14947,290.82,20.77285714285714,2,14,179,58
14948,1101.97,17.491587301587302,6,56,673,196
14950,371.2,19.53684210526316,1,19,136,0
14951,311.69,15.5845,1,20,311,0
14952,8099.49,58.69195652173913,11,117,3355,304
14953,285.67,5.2901851851851855,1,54,224,0
14954,294.85,3.8292207792207793,1,75,117,0
14957,58.49,4.8741666666666665,1,12,34,0
14958,483.73,11.79829268292683,3,33,128,98
14959,695.42,11.786779661016949,4,37,494,232
14960,221.27,8.195185185185185,2,23,221,162
14961,7044.68,22.579102564102566,9,195,3708,349
14962,126.7,25.34,1,5,44,0
14963,1472.34,7.6684375,5,150,1159,173
14964,206.21,15.862307692307693,1,13,143,0
14965,596.09,7.359135802469136,2,80,363,0
14966,183.02,5.08388888888889,1,35,179,0
14967,463.8,77.3,1,6,140,0
14968,147.59,3.988918918918919,1,37,127,0
14970,1592.06,46.825294117647054,4,24,250,248
14971,1097.98,7.083741935483871,3,144,639,8
14972,114.77,6.376111111111111,1,18,28,0
14973,1314.45,41.0765625,3,29,369,118
14974,89.94,5.290588235294117,1,17,37,0
14975,279.94,25.44909090909091,1,11,380,0
14976,790.86,10.984166666666667,7,47,234,269
14978,1921.3700000000001,8.97836448598131,5,136,523,258
14981,102.12,12.765,1,8,97,0
14984,202.37,5.188974358974359,2,37,58,161
14985,292.01,3.5181927710843373,2,78,256,159
14987,326.4,81.6,2,2,128,349
14988,334.54,8.3635,1,40,141,0
14995,231.98000000000002,3.866333333333334,2,53,102,241
14997,546.1999999999999,21.007692307692306,3,25,1120,131
14998,414.87,5.606351351351352,2,70,258,71
15000,490.52,6.37038961038961,1,76,218,0
15002,1641.76,14.276173913043479,4,94,862,251
15004,1220.77,7.927077922077922,1,154,623,0
15005,6295.37,5.661303956834533,28,366,4230,350
15006,480.38,3.639242424242424,1,121,286,0
15007,156.91,13.075833333333334,1,12,69,0
15009,1259.43,6.996833333333334,3,148,639,12
15010,308.94,15.447,1,20,184,0
15012,405.04,3.3200000000000003,2,111,225,319
15014,257.67,7.808181818181819,2,29,149,133
15016,170.04,8.501999999999999,1,20,76,0
15017,125.58,6.279,1,20,63,0
15018,496.21,16.006774193548388,3,30,189,329
15019,252.81,3.8304545454545456,1,64,150,0
15021,1871.77,4.215698198198198,9,288,819,357
15022,852.39,7.044545454545454,4,96,527,35
15023,6720.41,12.152640144665462,11,348,2827,366
15024,1636.43,10.765986842105264,10,105,902,357
15025,361.96,5.402388059701492,1,66,184,0
15026,469.0,7.688524590163935,3,57,285,197
15027,1066.15,30.461428571428574,4,30,565,207
15028,627.13,13.065208333333333,4,36,459,360
15030,518.28,74.03999999999999,2,7,372,196
15031,653.19,5.93809090909091,4,74,400,277
15032,4959.1,95.3673076923077,3,31,2968,110
15033,2557.18,5.104151696606786,10,314,1672,324
15034,4274.16,10.959384615384614,8,301,2413,338
15035,252.73000000000002,9.36037037037037,1,26,245,0
15036,429.56,3.609747899159664,3,107,316,107
15038,685.74,5.48592,6,105,212,311
15039,19766.59,13.38293161814489,47,417,9131,359
15041,179.93,2.7262121212121215,1,65,103,0
15042,135.93,27.186,1,5,30,0
15043,537.0,179.0,1,3,300,0
15044,7634.7300000000005,17.19533783783784,17,235,2785,342
15045,735.66,61.305,2,11,114,105
15046,5090.42,25.32547263681592,15,147,3372,329
15047,343.62,15.61909090909091,1,22,222,0
15048,381.0,4.053191489361702,4,86,192,303
15049,121.17000000000002,40.39000000000001,1,3,63,0
15050,1737.69,22.86434210526316,3,68,1216,46
15051,1383.36,9.741971830985914,3,130,1010,127
15052,207.73000000000002,7.418928571428572,1,27,79,0
15053,693.95,10.057246376811595,3,49,984,277
15054,302.1,2.6500000000000004,2,104,198,28
15057,1489.5,59.58,2,25,668,40
15058,2102.54,7.904285714285714,11,199,1054,286
15059,1337.72,5.644388185654009,9,161,604,293
15060,294.25,2.5586956521739133,4,81,257,0
15061,54534.14,135.32044665012407,48,72,28920,368
15062,987.86,17.330877192982456,4,47,763,288
15063,370.79999999999995,74.16,1,5,56,0
15065,3158.13,20.37503225806452,4,148,1383,253
15066,893.59,21.275952380952383,1,42,317,0
15067,1744.76,21.277560975609756,3,82,954,204
15068,553.36,5.320769230769231,2,96,364,210
15069,1109.53,15.850428571428571,1,70,520,0
15070,106.2,106.2,1,1,36,0
15071,982.07,37.77192307692308,2,25,269,182
15073,1043.41,19.322407407407407,3,31,491,177
15074,735.67,17.943170731707315,1,41,431,0
15075,773.03,28.63074074074074,1,27,447,0
15076,880.85,17.976530612244897,1,49,571,0
15078,9743.11,22.14343181818182,32,107,5105,361
15079,895.61,19.055531914893617,4,46,389,153
15081,504.8,15.296969696969697,5,26,190,345
15083,88.2,17.64,1,5,38,0
15087,306.94,20.462666666666667,1,15,470,0
15088,1160.07,20.352105263157895,2,53,460,45
15089,2420.84,16.69544827586207,6,139,1359,118
15090,381.32,16.57913043478261,1,23,208,0
15091,480.71,16.023666666666667,1,30,346,0
15092,457.81,17.608076923076922,2,23,135,68
15093,4597.02,42.565000000000005,6,52,3760,353
15095,1370.6,29.161702127659574,4,30,1079,99
15096,219.39000000000001,19.944545454545455,1,11,120,0
15097,248.08,9.923200000000001,1,25,170,0
15098,39916.5,13305.5,3,2,121,0
15099,410.48,17.84695652173913,1,23,343,0
15100,876.0,292.0,3,1,80,40
15101,317.53000000000003,39.691250000000004,2,8,241,350
15103,703.36,20.096,2,35,329,55
15104,993.54,14.828955223880596,2,66,635,85
15105,2298.93,22.76168316831683,7,90,1211,116
15106,1422.52,14.2252,5,90,1181,251
15107,319.5,19.96875,6,12,169,61
15108,1300.25,21.670833333333334,4,50,499,85
15109,484.95,17.319642857142856,1,28,131,0
15110,996.1,28.46,4,18,246,294
15111,1567.48,18.660476190476192,3,70,710,343
15113,3509.43,36.179690721649486,3,77,2344,44
15114,2760.56,14.012994923857867,10,136,3096,271
15115,340.11,16.195714285714285,1,21,157,0
15116,1352.75,30.06111111111111,4,37,648,187
15117,1551.78,19.64278481012658,5,66,1948,200
15118,244.8,244.8,1,1,1440,0
15119,266.4,19.02857142857143,1,14,88,0
15120,358.82,17.086666666666666,1,21,296,0
15121,457.71999999999997,16.347142857142856,2,28,199,238
15122,1633.78,19.924146341463413,3,65,800,183
15123,2199.31,20.748207547169812,2,93,1195,198
15124,184.19,12.279333333333334,2,14,233,169
15125,11528.48,90.77543307086614,15,103,6193,245
15127,406.53,25.408125,1,16,251,0
15128,1471.0,14.42156862745098,4,75,1343,159
15129,3447.4,41.04047619047619,11,54,1794,241
15130,330.11,15.005,1,22,197,0
15132,977.9300000000001,18.806346153846157,5,49,679,244
15133,982.42,33.87655172413793,3,27,680,174
15134,1387.99,19.013561643835615,8,46,887,225
15135,139.05,15.450000000000001,1,9,43,0
15136,1286.7,18.92205882352941,4,61,776,93
15139,178.96,13.766153846153847,2,13,208,96
15140,2354.25,29.428125,7,74,1572,211
15142,498.74,19.182307692307692,1,26,365,0
15143,259.45,18.532142857142855,1,14,150,0
15144,6580.44,30.324608294930872,17,133,3050,304
15145,1194.73,17.83179104477612,4,54,756,244
15146,1327.16,14.584175824175825,2,90,1473,126
15147,623.5,22.267857142857142,1,28,366,0
15148,301.29,15.0645,1,20,187,0
15149,520.8000000000001,22.643478260869568,1,23,128,0
15150,5291.33,15.517096774193549,10,283,3642,251
15152,4745.69,17.511771217712177,13,196,2704,177
15153,329.25,14.965909090909092,1,22,198,0
15154,254.28,3.581408450704225,1,66,89,0
15156,961.49,17.481636363636365,3,51,597,32
15157,1936.07,15.48856,3,125,2392,354
15158,401.40000000000003,57.34285714285715,1,7,198,0
15159,18641.01,26.25494366197183,30,368,11441,359
15160,158.16,39.54,1,4,84,0
15163,304.47,10.49896551724138,2,29,186,173
15164,824.58,8.164158415841584,3,79,351,270
15165,487.75,18.064814814814813,1,27,160,0
15167,158.8,4.071794871794872,1,39,65,0
15168,106.56,21.312,1,5,52,0
15171,1289.5,257.9,1,5,290,0
15172,1624.05,14.764090909090909,5,106,1611,227
15174,135.75,12.340909090909092,1,11,145,0
15175,224.14,9.745217391304347,1,23,454,0
15178,40.5,13.5,1,3,30,0
15179,2206.95,23.73064516129032,5,91,1938,300
15180,87.5,14.583333333333334,1,6,36,0
15181,689.48,43.0925,3,11,544,203
15182,622.85,21.477586206896554,2,24,253,114
15184,402.2,6.487096774193549,2,58,199,161
15185,310.62,14.791428571428572,1,21,666,0
15186,411.41,21.653157894736843,2,17,215,154
15187,4777.18,52.49648351648352,16,64,1887,210
15189,16225.39,76.53485849056604,41,82,6149,331
15192,1044.32,20.47686274509804,3,36,918,245
15193,499.32,26.28,1,19,144,0
15194,7616.53,24.569451612903226,15,209,5703,365
15195,3861.0,3861.0,1,1,1404,0
15197,1079.61,33.7378125,3,30,469,347
15198,193.64,19.363999999999997,2,10,120,31
15199,1268.7,97.5923076923077,4,5,396,249
15201,1236.54,17.92086956521739,5,36,1210,160
15203,1827.8,12.871830985915492,6,84,1753,285
15204,316.58,35.175555555555555,1,9,258,0
15205,653.24,17.655135135135136,2,37,378,42
15206,420.3,46.7,4,3,162,265
15208,870.12,20.717142857142857,5,25,316,352
15210,331.18,16.559,1,20,228,0
15211,894.4100000000001,17.20019230769231,2,52,240,304
15212,101.8,20.36,1,5,36,0
15213,328.35,13.68125,2,22,272,11
15214,1661.44,15.104000000000001,8,109,1254,241
15215,734.94,20.998285714285714,3,33,225,49
15216,96.6,48.3,1,2,28,0
15218,5756.89,34.680060240963854,11,78,3329,308
15219,305.75,33.97222222222222,1,9,45,0
15220,1778.96,15.204786324786324,6,110,1393,229
15221,403.25,80.65,1,5,43,0
15222,585.0,117.0,1,5,440,0
15223,755.75,37.7875,2,14,213,23
15224,322.08,23.005714285714284,2,13,152,4
15225,409.40000000000003,17.8,1,23,226,0
15226,154.41,19.30125,1,8,71,0
15227,1219.4,21.024137931034485,5,43,750,280
15228,3386.71,27.09368,4,110,2255,228
15230,429.6,18.678260869565218,2,23,351,1
15232,612.06,19.743870967741934,2,26,686,27
15234,197.0,14.071428571428571,1,14,196,0
15235,2247.51,15.716853146853149,12,130,1324,155
15236,321.05,21.403333333333332,1,15,269,0
15237,1412.32,14.265858585858584,4,94,1071,225
15238,1071.99,21.4398,3,49,692,154
15239,780.59,15.930408163265307,2,48,594,68
15240,1706.57,21.879102564102563,5,58,1369,267
15241,1756.44,15.967636363636364,8,82,1818,216
